,type,start_time,end_time
10506,6,88817,88824
10507,17,88819,88837
10508,13,88824,88838
10509,1,88826,88828
10510,14,88844,88859
10511,1,88869,88871
10512,9,88870,88880
10513,1,88871,88873
10514,2,88877,88880
10515,4,88882,88887
10516,5,88893,88899
10517,2,88898,88901
10518,5,88905,88911
10519,1,88906,88908
10520,1,88921,88923
10521,3,88921,88925
10522,5,88924,88930
10523,1,88938,88940
10524,18,88952,88971
10525,1,88958,88960
10526,1,88964,88966
10527,6,88966,88973
10528,1,88978,88980
10529,11,88984,88996
10530,2,88989,88992
10531,10,89008,89019
10532,16,89020,89037
10533,6,89023,89030
10534,8,89025,89034
10535,7,89033,89041
10536,2,89039,89042
10537,19,89043,89063
10538,1,89068,89070
10539,6,89072,89079
10540,8,89119,89128
10541,18,89130,89149
10542,3,89143,89147
10543,15,89149,89165
10544,20,89155,89176
10545,15,89156,89172
10546,1,89165,89167
10547,3,89168,89172
10548,8,89174,89183
10549,4,89180,89185
10550,1,89195,89197
10551,6,89202,89209
10552,2,89204,89207
10553,2,89206,89209
10554,7,89216,89224
10555,20,89218,89239
10556,1,89218,89220
10557,4,89220,89225
10558,3,89221,89225
10559,1,89246,89248
10560,1,89246,89248
10561,8,89261,89270
10562,10,89277,89288
10563,17,89284,89302
10564,1,89288,89290
10565,3,89291,89295
10566,2,89293,89296
10567,1,89294,89296
10568,4,89308,89313
10569,17,89323,89341
10570,14,89325,89340
10571,5,89327,89333
10572,2,89330,89333
10573,3,89334,89338
10574,8,89342,89351
10575,1,89343,89345
10576,14,89350,89365
10577,1,89354,89356
10578,1,89355,89357
10579,1,89360,89362
10580,2,89364,89367
10581,4,89381,89386
10582,3,89382,89386
10583,7,89382,89390
10584,1,89388,89390
10585,1,89388,89390
10586,2,89397,89400
10587,9,89428,89438
10588,3,89428,89432
10589,5,89432,89438
10590,1,89445,89447
10591,1,89446,89448
10592,1,89452,89454
10593,2,89453,89456
10594,1,89454,89456
10595,1,89463,89465
10596,3,89463,89467
10597,1,89464,89466
10598,1,89465,89467
10599,4,89478,89483
10600,5,89479,89485
10601,17,89485,89503
10602,11,89494,89506
10603,3,89505,89509
10604,2,89510,89513
10605,8,89511,89520
10606,1,89521,89523
10607,1,89555,89557
10608,5,89565,89571
10609,11,89573,89585
10610,7,89584,89592
10611,10,89590,89601
10612,10,89594,89605
10613,3,89608,89612
10614,5,89615,89621
10615,11,89640,89652
10616,1,89642,89644
10617,15,89643,89659
10618,16,89645,89662
10619,1,89647,89649
10620,1,89656,89658
10621,20,89661,89682
10622,1,89673,89675
10623,2,89692,89695
10624,4,89693,89698
10625,8,89702,89711
10626,3,89704,89708
10627,1,89708,89710
10628,3,89709,89713
10629,8,89716,89725
10630,17,89719,89737
10631,1,89744,89746
10632,11,89745,89757
10633,3,89747,89751
10634,1,89753,89755
10635,1,89760,89762
10636,16,89762,89779
10637,2,89771,89774
10638,3,89779,89783
10639,2,89790,89793
10640,1,89795,89797
10641,6,89796,89803
10642,8,89809,89818
10643,1,89812,89814
10644,2,89815,89818
10645,9,89816,89826
10646,12,89822,89835
10647,3,89830,89834
10648,2,89831,89834
10649,4,89847,89852
10650,3,89851,89855
10651,1,89856,89858
10652,3,89865,89869
10653,5,89867,89873
10654,8,89867,89876
10655,1,89877,89879
10656,14,89885,89900
10657,12,89900,89913
10658,1,89902,89904
10659,8,89916,89925
10660,5,89946,89952
10661,1,89952,89954
10662,7,89964,89972
10663,14,89977,89992
10664,3,89984,89988
10665,1,89984,89986
10666,1,89985,89987
10667,1,89994,89996
10668,6,90009,90016
10669,9,90012,90022
10670,1,90013,90015
10671,16,90014,90031
10672,19,90017,90037
10673,14,90042,90057
10674,4,90043,90048
10675,2,90062,90065
10676,1,90072,90074
10677,5,90074,90080
10678,4,90078,90083
10679,1,90080,90082
10680,14,90091,90106
10681,12,90093,90106
10682,15,90097,90113
10683,1,90129,90131
10684,18,90136,90155
10685,3,90138,90142
10686,16,90162,90179
10687,4,90163,90168
10688,4,90167,90172
10689,2,90168,90171
10690,4,90168,90173
10691,1,90194,90196
10692,3,90209,90213
10693,6,90230,90237
10694,4,90233,90238
10695,13,90250,90264
10696,8,90252,90261
10697,1,90271,90273
10698,1,90276,90278
10699,1,90277,90279
10700,16,90293,90310
10701,11,90294,90306
10702,1,90312,90314
10703,17,90319,90337
10704,1,90325,90327
10705,16,90329,90346
10706,7,90331,90339
10707,7,90332,90340
10708,12,90352,90365
10709,5,90356,90362
10710,1,90366,90368
10711,3,90372,90376
10712,1,90383,90385
10713,13,90384,90398
10714,5,90397,90403
10715,9,90462,90472
10716,19,90465,90485
10717,1,90477,90479
10718,19,90489,90509
10719,3,90496,90500
10720,4,90498,90503
10721,1,90510,90512
10722,3,90512,90516
10723,3,90515,90519
10724,2,90519,90522
10725,1,90527,90529
10726,2,90542,90545
10727,6,90552,90559
10728,1,90556,90558
10729,6,90571,90578
10730,9,90591,90601
10731,5,90604,90610
10732,19,90606,90626
10733,7,90617,90625
10734,1,90621,90623
10735,1,90634,90636
10736,6,90642,90649
10737,1,90672,90674
10738,1,90679,90681
10739,1,90689,90691
10740,3,90694,90698
10741,1,90694,90696
10742,4,90704,90709
10743,8,90726,90735
10744,6,90733,90740
10745,1,90742,90744
10746,1,90771,90773
10747,14,90777,90792
10748,1,90778,90780
10749,3,90790,90794
10750,6,90805,90812
10751,1,90811,90813
10752,1,90815,90817
10753,1,90843,90845
10754,2,90856,90859
10755,11,90857,90869
10756,8,90865,90874
10757,2,90865,90868
10758,1,90911,90913
10759,2,90912,90915
10760,18,90912,90931
10761,2,90918,90921
10762,2,90932,90935
10763,1,90937,90939
10764,4,90948,90953
10765,2,90964,90967
10766,7,90976,90984
10767,1,91014,91016
10768,8,91015,91024
10769,8,91055,91064
10770,2,91068,91071
10771,1,91072,91074
10772,2,91081,91084
10773,9,91088,91098
10774,2,91096,91099
10775,6,91099,91106
10776,2,91101,91104
10777,11,91103,91115
10778,5,91110,91116
10779,1,91127,91129
10780,17,91129,91147
10781,2,91150,91153
10782,1,91157,91159
10783,2,91171,91174
10784,2,91185,91188
10785,1,91186,91188
10786,3,91192,91196
10787,1,91194,91196
10788,1,91203,91205
10789,16,91207,91224
10790,3,91234,91238
10791,5,91234,91240
10792,8,91255,91264
10793,1,91267,91269
10794,6,91271,91278
10795,2,91273,91276
10796,6,91276,91283
10797,1,91280,91282
10798,16,91285,91302
10799,3,91287,91291
10800,3,91287,91291
10801,20,91289,91310
10802,1,91291,91293
10803,3,91297,91301
10804,4,91298,91303
10805,1,91312,91314
10806,3,91316,91320
10807,17,91319,91337
10808,2,91320,91323
10809,2,91321,91324
10810,2,91327,91330
10811,2,91327,91330
10812,3,91332,91336
10813,10,91347,91358
10814,6,91351,91358
10815,1,91352,91354
10816,1,91363,91365
10817,1,91372,91374
10818,1,91373,91375
10819,6,91375,91382
10820,1,91394,91396
10821,2,91400,91403
10822,14,91410,91425
10823,4,91411,91416
10824,1,91424,91426
10825,1,91437,91439
10826,7,91446,91454
10827,6,91452,91459
10828,12,91479,91492
10829,1,91486,91488
10830,3,91514,91518
10831,11,91522,91534
10832,5,91529,91535
10833,3,91535,91539
10834,1,91539,91541
10835,5,91559,91565
10836,2,91589,91592
10837,2,91592,91595
10838,17,91594,91612
10839,4,91599,91604
10840,1,91602,91604
10841,12,91603,91616
10842,17,91610,91628
10843,5,91617,91623
10844,2,91629,91632
10845,2,91634,91637
10846,2,91640,91643
10847,15,91641,91657
10848,1,91641,91643
10849,1,91678,91680
10850,1,91683,91685
10851,19,91685,91705
10852,15,91707,91723
10853,6,91718,91725
10854,3,91731,91735
10855,7,91737,91745
10856,1,91750,91752
10857,1,91767,91769
10858,8,91771,91780
10859,1,91782,91784
10860,1,91784,91786
10861,8,91799,91808
10862,2,91842,91845
10863,2,91867,91870
10864,3,91870,91874
10865,1,91877,91879
10866,2,91888,91891
10867,1,91890,91892
10868,1,91893,91895
10869,1,91909,91911
10870,2,91910,91913
10871,1,91922,91924
10872,1,91931,91933
10873,2,91945,91948
10874,5,91948,91954
10875,15,91949,91965
10876,1,91997,91999
10877,1,92000,92002
10878,10,92004,92015
10879,7,92020,92028
10880,1,92023,92025
10881,1,92031,92033
10882,2,92045,92048
10883,6,92049,92056
10884,1,92054,92056
10885,12,92057,92070
10886,2,92057,92060
10887,8,92063,92072
10888,1,92068,92070
10889,1,92089,92091
10890,12,92106,92119
10891,6,92116,92123
10892,2,92123,92126
10893,1,92124,92126
10894,6,92126,92133
10895,1,92127,92129
10896,1,92131,92133
10897,4,92150,92155
10898,8,92154,92163
10899,2,92157,92160
10900,7,92169,92177
10901,5,92189,92195
10902,12,92194,92207
10903,6,92205,92212
10904,6,92211,92218
10905,1,92216,92218
10906,1,92219,92221
10907,4,92229,92234
10908,1,92230,92232
10909,13,92246,92260
10910,12,92260,92273
10911,3,92265,92269
10912,20,92266,92287
10913,2,92268,92271
10914,18,92285,92304
10915,8,92303,92312
10916,6,92307,92314
10917,11,92312,92324
10918,1,92313,92315
10919,2,92313,92316
10920,14,92331,92346
10921,3,92347,92351
10922,3,92348,92352
10923,3,92354,92358
10924,12,92366,92379
10925,11,92367,92379
10926,14,92367,92382
10927,8,92373,92382
10928,3,92402,92406
10929,1,92403,92405
10930,9,92409,92419
10931,3,92421,92425
10932,1,92440,92442
10933,13,92457,92471
10934,3,92464,92468
10935,1,92473,92475
10936,2,92485,92488
10937,1,92522,92524
10938,3,92527,92531
10939,18,92536,92555
10940,1,92547,92549
10941,2,92547,92550
10942,2,92548,92551
10943,1,92583,92585
10944,1,92591,92593
10945,4,92594,92599
10946,9,92595,92605
10947,1,92606,92608
10948,3,92610,92614
10949,2,92615,92618
10950,2,92617,92620
10951,1,92623,92625
10952,9,92624,92634
10953,15,92636,92652
10954,7,92637,92645
10955,14,92638,92653
10956,3,92647,92651
10957,6,92654,92661
10958,9,92666,92676
10959,2,92690,92693
10960,1,92697,92699
10961,1,92707,92709
10962,9,92712,92722
10963,10,92715,92726
10964,7,92722,92730
10965,1,92742,92744
10966,5,92754,92760
10967,15,92760,92776
10968,20,92762,92783
10969,1,92767,92769
10970,13,92767,92781
10971,2,92777,92780
10972,12,92784,92797
10973,1,92799,92801
10974,2,92812,92815
10975,8,92814,92823
10976,2,92818,92821
10977,6,92829,92836
10978,3,92831,92835
10979,3,92839,92843
10980,4,92842,92847
10981,2,92884,92887
10982,3,92904,92908
10983,20,92924,92945
10984,17,92941,92959
10985,1,92943,92945
10986,3,92946,92950
10987,4,92949,92954
10988,2,92951,92954
10989,17,92963,92981
10990,4,92998,93003
10991,1,93001,93003
10992,10,93004,93015
10993,6,93019,93026
10994,1,93027,93029
10995,8,93039,93048
10996,2,93040,93043
10997,1,93064,93066
10998,1,93078,93080
10999,2,93091,93094
11000,5,93110,93116
11001,14,93119,93134
11002,1,93124,93126
11003,3,93126,93130
11004,15,93157,93173
11005,10,93158,93169
11006,7,93188,93196
11007,6,93191,93198
11008,3,93221,93225
11009,14,93232,93247
11010,1,93238,93240
11011,8,93240,93249
11012,5,93252,93258
11013,10,93257,93268
11014,1,93284,93286
11015,14,93313,93328
11016,1,93333,93335
11017,7,93346,93354
11018,4,93348,93353
11019,1,93354,93356
11020,4,93364,93369
11021,3,93365,93369
11022,5,93365,93371
11023,11,93378,93390
11024,4,93378,93383
11025,1,93381,93383
11026,4,93382,93387
11027,1,93388,93390
11028,4,93389,93394
11029,7,93393,93401
11030,5,93397,93403
11031,16,93404,93421
11032,3,93406,93410
11033,7,93410,93418
11034,4,93421,93426
11035,3,93432,93436
11036,2,93437,93440
11037,5,93438,93444
11038,3,93441,93445
11039,4,93441,93446
11040,4,93449,93454
11041,3,93454,93458
11042,1,93455,93457
11043,5,93457,93463
11044,1,93474,93476
11045,4,93482,93487
11046,5,93495,93501
11047,3,93503,93507
11048,2,93511,93514
11049,2,93517,93520
11050,9,93525,93535
11051,4,93527,93532
11052,3,93528,93532
11053,6,93533,93540
11054,1,93541,93543
11055,14,93552,93567
11056,4,93567,93572
11057,20,93574,93595
11058,6,93574,93581
11059,18,93576,93595
11060,2,93600,93603
11061,18,93600,93619
11062,5,93603,93609
11063,2,93627,93630
11064,7,93637,93645
11065,1,93651,93653
11066,2,93664,93667
11067,15,93667,93683
11068,5,93667,93673
11069,1,93679,93681
11070,3,93700,93704
11071,1,93715,93717
11072,3,93720,93724
11073,5,93726,93732
11074,15,93730,93746
11075,20,93731,93752
11076,2,93751,93754
11077,2,93772,93775
11078,1,93783,93785
11079,4,93792,93797
11080,4,93804,93809
11081,15,93807,93823
11082,17,93812,93830
11083,12,93816,93829
11084,5,93820,93826
11085,4,93823,93828
11086,2,93824,93827
11087,1,93842,93844
11088,3,93843,93847
11089,1,93855,93857
11090,5,93865,93871
11091,13,93874,93888
11092,3,93889,93893
11093,3,93892,93896
11094,4,93893,93898
11095,2,93897,93900
11096,18,93919,93938
11097,2,93921,93924
11098,1,93942,93944
11099,16,93954,93971
11100,2,93973,93976
11101,1,93976,93978
11102,5,93982,93988
11103,1,93987,93989
11104,1,93987,93989
11105,1,94008,94010
11106,5,94016,94022
11107,5,94019,94025
11108,13,94062,94076
11109,3,94062,94066
11110,4,94068,94073
11111,11,94068,94080
11112,2,94078,94081
11113,2,94099,94102
11114,7,94126,94134
11115,5,94127,94133
11116,1,94131,94133
11117,1,94138,94140
11118,4,94142,94147
11119,15,94149,94165
11120,11,94149,94161
11121,7,94153,94161
11122,6,94159,94166
11123,8,94162,94171
11124,1,94165,94167
11125,3,94168,94172
11126,8,94172,94181
11127,3,94179,94183
11128,1,94181,94183
11129,10,94186,94197
11130,7,94187,94195
11131,17,94203,94221
11132,1,94207,94209
11133,11,94214,94226
11134,2,94216,94219
11135,9,94216,94226
11136,2,94229,94232
11137,3,94235,94239
11138,18,94241,94260
11139,1,94241,94243
11140,3,94252,94256
11141,4,94257,94262
11142,1,94258,94260
11143,1,94263,94265
11144,6,94270,94277
11145,2,94283,94286
11146,10,94293,94304
11147,1,94301,94303
11148,8,94318,94327
11149,1,94319,94321
11150,5,94329,94335
11151,5,94331,94337
11152,1,94338,94340
11153,1,94342,94344
11154,13,94342,94356
11155,1,94355,94357
11156,6,94356,94363
11157,1,94362,94364
11158,6,94362,94369
11159,3,94366,94370
11160,1,94370,94372
11161,4,94379,94384
11162,1,94380,94382
11163,1,94383,94385
11164,4,94413,94418
11165,12,94418,94431
11166,2,94424,94427
11167,1,94430,94432
11168,1,94440,94442
11169,2,94444,94447
11170,4,94445,94450
11171,4,94450,94455
11172,2,94458,94461
11173,3,94460,94464
11174,10,94460,94471
11175,4,94471,94476
11176,12,94471,94484
11177,1,94480,94482
11178,1,94495,94497
11179,1,94499,94501
11180,4,94501,94506
11181,3,94502,94506
11182,8,94507,94516
11183,5,94515,94521
11184,7,94519,94527
11185,15,94525,94541
11186,1,94544,94546
11187,4,94546,94551
11188,19,94546,94566
11189,2,94549,94552
11190,8,94552,94561
11191,1,94553,94555
11192,3,94554,94558
11193,4,94556,94561
11194,1,94561,94563
11195,2,94567,94570
11196,1,94589,94591
11197,17,94590,94608
11198,1,94593,94595
11199,8,94606,94615
11200,1,94608,94610
11201,2,94613,94616
11202,1,94632,94634
11203,7,94645,94653
11204,1,94646,94648
11205,4,94651,94656
11206,3,94657,94661
11207,2,94665,94668
11208,13,94665,94679
11209,7,94674,94682
11210,1,94708,94710
11211,8,94709,94718
11212,1,94716,94718
11213,1,94730,94732
11214,8,94743,94752
11215,1,94743,94745
11216,1,94757,94759
11217,13,94759,94773
11218,15,94761,94777
11219,18,94775,94794
11220,1,94794,94796
11221,3,94796,94800
11222,8,94799,94808
11223,3,94800,94804
11224,9,94813,94823
11225,1,94825,94827
11226,1,94832,94834
11227,1,94833,94835
11228,10,94836,94847
11229,8,94842,94851
11230,2,94843,94846
11231,2,94855,94858
11232,10,94878,94889
11233,3,94886,94890
11234,12,94904,94917
11235,1,94905,94907
11236,2,94907,94910
11237,4,94926,94931
11238,2,94927,94930
11239,2,94934,94937
11240,20,94937,94958
11241,9,94946,94956
11242,1,94960,94962
11243,2,94969,94972
11244,12,94996,95009
11245,3,94999,95003
11246,10,95007,95018
11247,8,95026,95035
11248,6,95040,95047
11249,6,95045,95052
11250,5,95053,95059
11251,5,95061,95067
11252,2,95078,95081
11253,6,95079,95086
11254,2,95080,95083
11255,1,95080,95082
11256,15,95095,95111
11257,6,95098,95105
11258,4,95100,95105
11259,1,95104,95106
11260,1,95109,95111
11261,3,95115,95119
11262,4,95120,95125
11263,3,95129,95133
11264,2,95133,95136
11265,1,95137,95139
11266,7,95168,95176
11267,5,95180,95186
11268,1,95181,95183
11269,9,95195,95205
11270,9,95196,95206
11271,1,95202,95204
11272,1,95225,95227
11273,1,95225,95227
11274,15,95243,95259
11275,17,95284,95302
11276,4,95327,95332
11277,2,95339,95342
11278,1,95342,95344
11279,5,95344,95350
11280,1,95352,95354
11281,11,95377,95389
11282,2,95378,95381
11283,12,95381,95394
11284,5,95382,95388
11285,1,95390,95392
11286,20,95392,95413
11287,3,95404,95408
11288,5,95407,95413
11289,8,95418,95427
11290,6,95419,95426
11291,4,95427,95432
11292,5,95442,95448
11293,7,95449,95457
11294,1,95469,95471
11295,3,95477,95481
11296,3,95478,95482
11297,2,95506,95509
11298,17,95509,95527
11299,13,95515,95529
11300,18,95516,95535
11301,17,95519,95537
11302,10,95537,95548
11303,3,95541,95545
11304,1,95545,95547
11305,4,95553,95558
11306,4,95560,95565
11307,1,95563,95565
11308,1,95577,95579
11309,1,95593,95595
11310,5,95598,95604
11311,2,95599,95602
11312,15,95612,95628
11313,17,95637,95655
11314,1,95655,95657
11315,1,95669,95671
11316,1,95674,95676
11317,5,95689,95695
11318,3,95694,95698
11319,2,95706,95709
11320,6,95723,95730
11321,4,95727,95732
11322,1,95733,95735
11323,11,95736,95748
11324,2,95740,95743
11325,1,95741,95743
11326,1,95743,95745
11327,9,95746,95756
11328,3,95764,95768
11329,3,95780,95784
11330,1,95782,95784
11331,19,95786,95806
11332,3,95787,95791
11333,7,95790,95798
11334,1,95795,95797
11335,9,95797,95807
11336,10,95801,95812
11337,1,95809,95811
11338,1,95830,95832
11339,5,95842,95848
11340,19,95843,95863
11341,3,95843,95847
11342,1,95850,95852
11343,18,95862,95881
11344,1,95865,95867
11345,2,95873,95876
11346,11,95875,95887
11347,16,95880,95897
11348,7,95884,95892
11349,1,95899,95901
11350,3,95903,95907
11351,12,95906,95919
11352,9,95906,95916
11353,17,95907,95925
11354,1,95912,95914
11355,9,95921,95931
11356,14,95922,95937
11357,5,95925,95931
11358,2,95928,95931
11359,1,95954,95956
11360,10,95955,95966
11361,3,95969,95973
11362,19,95974,95994
11363,17,95987,96005
11364,1,96007,96009
11365,1,96012,96014
11366,1,96012,96014
11367,18,96016,96035
11368,1,96019,96021
11369,1,96024,96026
11370,2,96035,96038
11371,13,96041,96055
11372,1,96044,96046
11373,8,96049,96058
11374,3,96052,96056
11375,12,96073,96086
11376,18,96091,96110
11377,1,96093,96095
11378,10,96118,96129
11379,1,96124,96126
11380,2,96126,96129
11381,1,96129,96131
11382,6,96139,96146
11383,5,96143,96149
11384,1,96159,96161
11385,2,96178,96181
11386,19,96217,96237
11387,2,96219,96222
11388,2,96221,96224
11389,2,96240,96243
11390,12,96259,96272
11391,1,96263,96265
11392,14,96282,96297
11393,17,96286,96304
11394,11,96292,96304
11395,5,96301,96307
11396,8,96304,96313
11397,6,96337,96344
11398,4,96342,96347
11399,1,96352,96354
11400,19,96352,96372
11401,4,96358,96363
11402,1,96360,96362
11403,1,96363,96365
11404,2,96368,96371
11405,3,96415,96419
11406,2,96417,96420
11407,1,96423,96425
11408,18,96424,96443
11409,5,96427,96433
11410,2,96435,96438
11411,5,96445,96451
11412,1,96456,96458
11413,20,96459,96480
11414,17,96474,96492
11415,2,96490,96493
11416,2,96505,96508
11417,1,96509,96511
11418,4,96512,96517
11419,14,96517,96532
11420,3,96520,96524
11421,7,96520,96528
11422,10,96521,96532
11423,1,96524,96526
11424,2,96525,96528
11425,1,96528,96530
11426,1,96535,96537
11427,1,96543,96545
11428,5,96544,96550
11429,11,96553,96565
11430,1,96555,96557
11431,8,96557,96566
11432,1,96574,96576
11433,1,96585,96587
11434,13,96587,96601
11435,12,96592,96605
11436,7,96592,96600
11437,18,96595,96614
11438,1,96596,96598
11439,18,96610,96629
11440,1,96616,96618
11441,1,96623,96625
11442,1,96630,96632
11443,1,96633,96635
11444,3,96642,96646
11445,16,96645,96662
11446,5,96650,96656
11447,2,96653,96656
11448,4,96656,96661
11449,1,96677,96679
11450,1,96698,96700
11451,9,96705,96715
11452,1,96708,96710
11453,4,96708,96713
11454,5,96710,96716
11455,2,96714,96717
11456,2,96717,96720
11457,12,96735,96748
11458,5,96749,96755
11459,3,96752,96756
11460,1,96756,96758
11461,1,96764,96766
11462,12,96768,96781
11463,2,96770,96773
11464,1,96793,96795
11465,1,96804,96806
11466,1,96823,96825
11467,3,96826,96830
11468,8,96828,96837
11469,3,96855,96859
11470,2,96856,96859
11471,1,96863,96865
11472,4,96869,96874
11473,1,96882,96884
11474,7,96886,96894
11475,1,96887,96889
11476,4,96893,96898
11477,2,96894,96897
11478,1,96895,96897
11479,1,96896,96898
11480,7,96899,96907
11481,6,96922,96929
11482,2,96938,96941
11483,12,96938,96951
11484,14,96939,96954
11485,3,96953,96957
11486,3,96970,96974
11487,2,96987,96990
11488,19,96991,97011
11489,1,96993,96995
11490,1,97005,97007
11491,4,97010,97015
11492,1,97019,97021
11493,5,97029,97035
11494,5,97045,97051
11495,1,97054,97056
11496,17,97057,97075
11497,1,97066,97068
11498,5,97071,97077
11499,1,97072,97074
